mode,load,0_efficientnet_b5-32,1_mobilenet_v2-16,2_resnet18-4
mps-uncap,0.8,27.960538864135742,3.0372142791748047,1.1255741119384766
mps-uncap,0.9,27.731657028198242,3.045797348022461,1.107931137084961
mps-uncap,1.0,28.689861297607422,3.0570030212402344,1.1210441589355469
mps-uncap,0.5,27.47631072998047,3.052949905395508,1.1115074157714844
mps-uncap,0.6,27.471542358398438,3.0515193939208984,1.1093616485595703
mps-uncap,0.7,27.544260025024414,3.053426742553711,1.1222362518310547
mps-uncap,0.1,27.449369430541992,3.034353256225586,1.1284351348876953
mps-uncap,0.2,27.434587478637695,3.041982650756836,1.1129379272460938
mps-uncap,0.3,27.42910385131836,3.0333995819091797,1.123189926147461
mps-uncap,0.4,27.390241622924805,3.039121627807617,1.123666763305664
