mode,load,0_efficientnet_b5-32,1_mobilenet_v2-16,2_resnet18-4
mps-uncap,0.8,344.85578536987305,216.7668342590332,89.28275108337402
mps-uncap,0.9,413.10739517211914,108.14571380615234,71.94137573242188
mps-uncap,1.0,1016.9143676757812,301.1598587036133,159.26790237426758
mps-uncap,0.5,159.62791442871094,44.85726356506348,29.66761589050293
mps-uncap,0.6,153.95426750183105,43.241262435913086,309.0336322784424
mps-uncap,0.7,281.21423721313477,48.5377311706543,38.11216354370117
mps-uncap,0.1,52.864789962768555,16.620635986328125,10.275602340698242
mps-uncap,0.2,87.62001991271973,21.309375762939453,15.165328979492188
mps-uncap,0.3,96.4500904083252,21.22211456298828,16.993045806884766
mps-uncap,0.4,122.46060371398926,27.071714401245117,19.83499526977539
