mode,load,0_efficientnet_b5-32,1_mobilenet_v2-16,2_resnet18-4
mps-uncap,0.8,308.2139492034912,206.01820945739746,83.10317993164062
mps-uncap,0.9,374.54867362976074,100.9068489074707,66.01524353027344
mps-uncap,1.0,976.8457412719727,292.5717830657959,152.4486541748047
mps-uncap,0.5,125.2894401550293,34.38568115234375,20.064115524291992
mps-uncap,0.6,120.54872512817383,39.424896240234375,307.25836753845215
mps-uncap,0.7,247.298002243042,40.58718681335449,35.09783744812012
mps-uncap,0.1,25.407075881958008,10.460853576660156,2.8314590454101562
mps-uncap,0.2,57.672977447509766,15.159130096435547,10.463714599609375
mps-uncap,0.3,68.52173805236816,14.674663543701172,12.848377227783203
mps-uncap,0.4,92.85902976989746,19.42896842956543,15.692949295043945
