mode,load,0_efficientnet_b5-32,1_mobilenet_v2-16,2_resnet18-4
mps-uncap,0.8,38.42952251434326,12.85057067871094,8.569145202636719
mps-uncap,0.9,39.86692428588867,12.792348861694336,8.074593544006346
mps-uncap,1.0,40.685439109802246,12.776374816894531,9.379816055297852
mps-uncap,0.5,35.156989097595215,9.955978393554682,6.71839714050293
mps-uncap,0.6,36.225318908691406,11.095190048217779,7.2042465209960955
mps-uncap,0.7,37.798166275024414,11.706495285034185,7.8234195709228525
mps-uncap,0.1,29.916763305664062,6.627058982849121,3.423762321472168
mps-uncap,0.2,31.574130058288574,6.80208206176758,3.636264801025393
mps-uncap,0.3,32.440757751464844,7.88569450378418,4.989385604858398
mps-uncap,0.4,33.96420478820801,8.435201644897463,5.7729721069335955
