mode,load,0_alexnet-2,1_efficientnet_b6-8,2_vgg16-2
mps-uncap,0.8,11.981010437011719,145.8740234375,35.78042984008789
mps-uncap,0.9,22.794246673583984,312.26444244384766,61.521291732788086
mps-uncap,1.0,64.6829605102539,1154.19340133667,316.96438789367676
mps-uncap,0.5,6.485223770141602,49.75605010986328,13.706207275390625
mps-uncap,0.6,8.452653884887695,77.80599594116211,21.49510383605957
mps-uncap,0.7,11.25955581665039,111.01627349853516,21.442174911499023
mps-uncap,0.1,1.5773773193359375,23.791790008544922,2.2945404052734375
mps-uncap,0.2,2.939462661743164,38.10620307922363,5.434751510620117
mps-uncap,0.3,3.798961639404297,43.39480400085449,7.106542587280273
mps-uncap,0.4,6.049156188964844,45.37200927734375,8.555889129638672
