mode,load,0_alexnet-2,1_efficientnet_b6-8,2_vgg16-2
mps-uncap,0.8,13.364315032958984,169.61169242858887,39.089202880859375
mps-uncap,0.9,24.186372756958008,333.4918022155762,66.0104751586914
mps-uncap,1.0,66.12229347229004,1178.9605617523193,320.1889991760254
mps-uncap,0.5,7.741451263427734,67.98315048217773,17.596721649169922
mps-uncap,0.6,9.3841552734375,90.79170227050781,24.356842041015625
mps-uncap,0.7,12.199640274047852,128.78918647766113,24.384260177612305
mps-uncap,0.1,2.496957778930664,46.40555381774902,4.909992218017578
mps-uncap,0.2,3.905057907104492,53.374528884887695,8.13436508178711
mps-uncap,0.3,4.7435760498046875,56.48350715637207,9.08970832824707
mps-uncap,0.4,7.795810699462891,59.07726287841797,11.538267135620117
