mode,load,0_alexnet-2,1_efficientnet_b6-8,2_vgg16-2
mps-uncap,0.8,0.29015541076660156,9.9639892578125,1.2316703796386719
mps-uncap,0.9,0.8282661437988281,19.432783126831055,3.072977066040039
mps-uncap,1.0,10.930299758911133,466.20166301727295,111.9842529296875
mps-uncap,0.5,0.03886222839355469,0.049114227294921875,0.043392181396484375
mps-uncap,0.6,0.041484832763671875,0.051856040954589844,0.04291534423828125
mps-uncap,0.7,0.044345855712890625,1.5027523040771484,0.05435943603515625
mps-uncap,0.1,0.04315376281738281,0.061392784118652344,0.046253204345703125
mps-uncap,0.2,0.04267692565917969,0.05793571472167969,0.045299530029296875
mps-uncap,0.3,0.04124641418457031,0.057220458984375,0.043392181396484375
mps-uncap,0.4,0.03910064697265625,0.05507469177246094,0.04410743713378906
