mode,load,0_alexnet-2,1_efficientnet_b6-8,2_vgg16-2
mps-uncap,0.8,1.9023418426513672,26.126174926757816,4.3935227394103995
mps-uncap,0.9,1.969997882843017,25.656099319458008,4.66609001159668
mps-uncap,1.0,2.03704833984375,26.46461248397827,4.814746379852296
mps-uncap,0.5,1.785228252410889,22.446467876434333,4.178118705749512
mps-uncap,0.6,1.863718032836914,22.87618398666382,4.392411708831786
mps-uncap,0.7,1.7931461334228516,24.789683818817142,4.445905685424805
mps-uncap,0.1,1.434135437011719,27.33152151107788,3.5819292068481454
mps-uncap,0.2,1.5239715576171875,25.21967887878418,3.887462615966795
mps-uncap,0.3,1.6435098648071287,24.989428520202637,4.042491912841798
mps-uncap,0.4,1.7426013946533203,25.187911987304688,4.115686416625974
