mode,load,0_alexnet-2,1_efficientnet_b6-8,2_vgg16-2
mps-uncap,0.8,7.9100608825683585,137.82468795776376,19.76040840148922
mps-uncap,0.9,12.13766098022457,271.4389133453363,45.97087383270256
mps-uncap,1.0,54.03096675872802,1121.0069870948794,295.68240404129034
mps-uncap,0.5,3.95545244216919,50.12428045272829,8.953180313110348
mps-uncap,0.6,5.021476745605467,65.76605796813963,11.663312911987298
mps-uncap,0.7,5.53606033325195,84.09857988357554,14.613680839538574
mps-uncap,0.1,1.8916845321655273,41.837816238403306,3.9142012596130376
mps-uncap,0.2,2.3109912872314453,44.013142585754395,5.499544143676746
mps-uncap,0.3,2.7190828323364244,40.16738414764401,6.519422531127931
mps-uncap,0.4,3.2116413116455105,45.50640106201172,7.0550298690795845
