mode,load,0_alexnet-2,1_efficientnet_b6-8,2_vgg16-2
mps-uncap,0.8,1.476287841796875,29.055118560791016,4.142165184020996
mps-uncap,0.9,2.0101070404052734,40.94099998474121,6.3915252685546875
mps-uncap,1.0,12.335777282714844,491.33944511413574,115.74888229370117
mps-uncap,0.5,1.1643171310424805,18.123149871826172,2.618074417114258
mps-uncap,0.6,1.2941360473632812,18.91016960144043,3.0802488327026367
mps-uncap,0.7,1.3318061828613281,22.046804428100586,3.5049915313720703
mps-uncap,0.1,1.1439323425292969,24.002432823181152,2.1997690200805664
mps-uncap,0.2,1.1730194091796875,18.551349639892578,2.2361278533935547
mps-uncap,0.3,1.1658668518066406,18.04637908935547,2.3107528686523438
mps-uncap,0.4,1.1527538299560547,18.10908317565918,2.441883087158203
