mode,load,0_alexnet-2,1_efficientnet_b6-8,2_vgg16-2
mps-uncap,0.8,0.007152557373046875,0.011205673217773438,0.00762939453125
mps-uncap,0.9,0.00667572021484375,0.011205673217773438,0.00858306884765625
mps-uncap,1.0,0.00762939453125,0.012636184692382812,0.0095367431640625
mps-uncap,0.5,0.0073909759521484375,0.01049041748046875,0.009298324584960938
mps-uncap,0.6,0.0073909759521484375,0.011920928955078125,0.00858306884765625
mps-uncap,0.7,0.0069141387939453125,0.01049041748046875,0.008821487426757812
mps-uncap,0.1,0.009298324584960938,0.013828277587890625,0.01049041748046875
mps-uncap,0.2,0.008106231689453125,0.01621246337890625,0.008821487426757812
mps-uncap,0.3,0.0073909759521484375,0.012874603271484375,0.010251998901367188
mps-uncap,0.4,0.0069141387939453125,0.009775161743164062,0.010013580322265625
