mode,load,0_densenet169-16,1_resnet152-2,2_resnet50-8
mps-uncap,0.8,26.367473602294922,19.153118133544922,8.785891532897951
mps-uncap,0.9,23.20878505706787,19.144248962402344,9.801006317138672
mps-uncap,1.0,23.128747940063477,19.178247451782227,9.918618202209473
mps-uncap,0.5,23.431062698364258,16.02487564086914,8.75511169433594
mps-uncap,0.6,22.185802459716797,18.029308319091797,8.932495117187502
mps-uncap,0.7,22.568750381469727,18.47836971282959,9.395670890808105
mps-uncap,0.1,30.62605857849121,26.527047157287598,11.104941368103027
mps-uncap,0.2,28.51879596710205,22.859668731689464,10.887527465820312
mps-uncap,0.3,21.30105495452881,17.606854438781742,10.07223129272461
mps-uncap,0.4,22.89869785308838,17.142248153686523,8.744382858276367
