mode,load,0_densenet169-16,1_resnet152-2,2_resnet50-8
mps-uncap,0.8,28.370323181152347,20.33546209335327,10.039486885070799
mps-uncap,0.9,24.043030738830566,19.874839782714844,10.48089027404785
mps-uncap,1.0,23.561131954193115,19.814138412475582,10.420525074005127
mps-uncap,0.5,26.182222366332997,17.465028762817383,11.105957031249998
mps-uncap,0.6,24.09927845001221,19.628286361694336,11.270780563354503
mps-uncap,0.7,24.420557022094727,19.966294765472423,11.385447978973389
mps-uncap,0.1,31.929969787597656,30.985233783721924,12.223660945892345
mps-uncap,0.2,31.15312099456787,24.583873748779293,11.434507369995117
mps-uncap,0.3,30.71787834167481,24.230237007141113,11.356496810913093
mps-uncap,0.4,26.963078975677487,20.191993713378903,10.738344192504881
