mode,load,0_densenet169-16,1_resnet152-2,2_resnet50-8
mps-uncap,0.8,148.83790016174316,208.27050209045407,37.48502731323243
mps-uncap,0.9,317.209005355835,6187.353014945986,226.31492614746094
mps-uncap,1.0,1136.1218690872192,10499.80745315552,6006.572413444519
mps-uncap,0.5,44.12353038787842,34.80091094970703,15.66300392150879
mps-uncap,0.6,50.57096481323242,49.11847114562989,18.47162246704102
mps-uncap,0.7,75.66800117492677,76.83269977569583,27.56361961364746
mps-uncap,0.1,31.039714813232422,30.687308311462406,13.629913330078125
mps-uncap,0.2,30.7952880859375,27.242755889892585,14.58749771118164
mps-uncap,0.3,33.80432128906251,27.045798301696784,14.37997817993164
mps-uncap,0.4,35.76316833496094,33.5909366607666,13.471460342407227
