mode,load,0_densenet169-16,1_resnet152-2,2_resnet50-8
mps-uncap,0.8,35.74633598327637,29.11829948425293,17.235517501831055
mps-uncap,0.9,34.17015075683594,31.63003921508789,20.014286041259766
mps-uncap,1.0,32.97901153564453,30.395984649658203,19.931554794311523
mps-uncap,0.5,32.872676849365234,19.24920082092285,20.447254180908203
mps-uncap,0.6,25.887489318847656,20.782470703125,13.679027557373047
mps-uncap,0.7,25.840044021606445,21.790742874145508,15.059232711791992
mps-uncap,0.1,34.529924392700195,31.235218048095703,20.296573638916016
mps-uncap,0.2,33.7374210357666,25.8939266204834,13.562202453613281
mps-uncap,0.3,31.442642211914062,31.258821487426758,20.923137664794922
mps-uncap,0.4,33.40911865234375,22.287845611572266,18.247127532958984
