mode,load,0_densenet201-16,1_inception_v3-32,2_resnet18-8
mps-uncap,0.8,119.7367429733277,140.03605842590332,33.350133895874016
mps-uncap,0.9,805.4224014282225,2113.7282848358154,41.80696010589602
mps-uncap,1.0,7621.718692779541,4460.728788375854,6161.532688140869
mps-uncap,0.5,52.80473232269287,34.0322494506836,8.665275573730469
mps-uncap,0.6,64.23330307006836,48.26314449310302,9.02652740478516
mps-uncap,0.7,88.07530403137214,77.03876495361331,10.913395881652834
mps-uncap,0.1,37.21871376037598,21.608304977416992,5.548238754272461
mps-uncap,0.2,36.25969886779785,25.759243965148922,7.064104080200195
mps-uncap,0.3,36.42396926879883,26.599979400634766,8.089494705200195
mps-uncap,0.4,42.058706283569336,28.55706214904785,8.095264434814453
