mode,load,0_densenet201-16,1_inception_v3-32,2_resnet18-8
mps-uncap,0.8,20.16758918762207,11.07025146484375,1.9388198852539062
mps-uncap,0.9,20.383358001708984,11.562108993530273,1.962900161743164
mps-uncap,1.0,26.816606521606445,15.083789825439453,2.3703575134277344
mps-uncap,0.5,20.360946655273438,11.087894439697266,1.9376277923583984
mps-uncap,0.6,20.20883560180664,11.085033416748047,1.9304752349853516
mps-uncap,0.7,20.305156707763672,11.113166809082031,1.901865005493164
mps-uncap,0.1,20.320892333984375,11.081695556640625,2.3415088653564453
mps-uncap,0.2,20.082712173461914,11.023998260498047,1.9555091857910156
mps-uncap,0.3,20.146608352661133,11.087417602539062,1.9397735595703125
mps-uncap,0.4,20.0808048248291,11.015892028808594,1.9452571868896484
