mode,load,0_densenet201-16,1_inception_v3-32,2_resnet18-8
mps-uncap,0.8,39.87908363342285,26.566267013549805,12.69674301147461
mps-uncap,0.9,41.608572006225586,25.96449851989746,11.636972427368164
mps-uncap,1.0,41.64552688598633,22.599458694458008,10.851621627807617
mps-uncap,0.5,41.01967811584473,24.152755737304688,13.475418090820312
mps-uncap,0.6,40.96674919128418,27.533531188964844,12.868881225585938
mps-uncap,0.7,40.99869728088379,26.68142318725586,10.842561721801758
mps-uncap,0.1,45.73512077331543,33.64896774291992,12.409210205078125
mps-uncap,0.2,43.1520938873291,23.447751998901367,11.631011962890625
mps-uncap,0.3,37.375450134277344,25.038957595825195,12.692689895629883
mps-uncap,0.4,36.89980506896973,25.655746459960938,11.578083038330078
