mode,load,0_densenet201-16,1_inception_v3-32,2_resnet18-8
mps-uncap,0.8,52.3298978805542,51.83768272399902,10.031461715698242
mps-uncap,0.9,308.7993860244751,553.3854961395264,13.905525207519531
mps-uncap,1.0,4612.409710884094,2398.855209350586,3747.2234964370728
mps-uncap,0.5,28.55217456817627,18.040180206298828,4.213094711303711
mps-uncap,0.6,33.60772132873535,21.378278732299805,4.136323928833008
mps-uncap,0.7,38.89882564544678,28.290748596191406,4.744172096252441
mps-uncap,0.1,31.691789627075195,19.22297477722168,4.531145095825195
mps-uncap,0.2,23.49686622619629,16.811728477478027,4.422307014465332
mps-uncap,0.3,23.914217948913574,16.130447387695312,4.450559616088867
mps-uncap,0.4,25.438308715820312,16.82567596435547,4.385709762573242
