mode,load,0_densenet201-16,1_inception_v3-32,2_resnet18-8
mps-uncap,0.8,207.1277451515198,223.34225654602054,70.31531333923323
mps-uncap,0.9,968.7133669853208,2602.2021865844736,63.674864768981934
mps-uncap,1.0,7856.576981544495,5463.324308395386,6852.130880355837
mps-uncap,0.5,84.95914459228516,60.49072265625003,15.494632720947289
mps-uncap,0.6,115.45181274414062,94.85619783401499,16.58253431320189
mps-uncap,0.7,150.15829324722313,150.8627986907959,19.685859680175778
mps-uncap,0.1,54.0433502197265,34.81451988220215,10.028266906738281
mps-uncap,0.2,47.04208374023424,36.665616035461426,10.950696468353268
mps-uncap,0.3,52.042915821075425,39.35754299163818,12.679805755615234
mps-uncap,0.4,64.49594497680664,40.31872749328613,13.568401336669922
