mode,load,0_densenet201-16,1_inception_v3-32,2_resnet18-8
mps-uncap,0.8,0.012159347534179688,0.01239776611328125,0.0095367431640625
mps-uncap,0.9,0.013113021850585938,0.012636184692382812,0.009059906005859375
mps-uncap,1.0,0.01430511474609375,0.015974044799804688,0.011920928955078125
mps-uncap,0.5,0.011920928955078125,0.011920928955078125,0.011205673217773438
mps-uncap,0.6,0.013113021850585938,0.011920928955078125,0.009775161743164062
mps-uncap,0.7,0.01239776611328125,0.010728836059570312,0.009298324584960938
mps-uncap,0.1,0.016450881958007812,0.0152587890625,0.013589859008789062
mps-uncap,0.2,0.012636184692382812,0.01239776611328125,0.013113021850585938
mps-uncap,0.3,0.011920928955078125,0.011920928955078125,0.011444091796875
mps-uncap,0.4,0.012159347534179688,0.011444091796875,0.011444091796875
