mode,load,0_densenet201-16,1_inception_v3-32,2_resnet18-8
mps-uncap,0.8,35.802364349365234,22.75371551513672,6.396150588989258
mps-uncap,0.9,39.81938362121582,22.452402114868164,6.161117553710938
mps-uncap,1.0,40.56065082550049,21.295166015625,8.352351188659668
mps-uncap,0.5,33.24477672576904,19.315195083618164,5.22613525390625
mps-uncap,0.6,35.48383712768555,21.352696418762207,5.046367645263672
mps-uncap,0.7,37.259864807128906,21.744775772094727,5.446457862854005
mps-uncap,0.1,36.59830093383789,20.3493595123291,4.704833030700684
mps-uncap,0.2,33.119916915893555,19.98951435089111,4.694104194641113
mps-uncap,0.3,28.50518226623535,19.273996353149414,4.836320877075197
mps-uncap,0.4,29.208898544311523,19.402027130126953,5.014657974243164
