mode,load,0_densenet201-16,1_inception_v3-32,2_resnet18-8
mps-uncap,0.8,235.53180694580078,238.1758689880371,148.93150329589844
mps-uncap,0.9,992.4335479736328,2774.0423679351807,78.39083671569824
mps-uncap,1.0,7880.624532699585,5578.838586807251,7013.267993927002
mps-uncap,0.5,75.24728775024414,87.53132820129395,26.06368064880371
mps-uncap,0.6,131.45780563354492,130.5398941040039,27.692079544067383
mps-uncap,0.7,158.42866897583008,208.30035209655762,33.25510025024414
mps-uncap,0.1,45.09139060974121,34.90138053894043,9.118080139160156
mps-uncap,0.2,35.87603569030762,30.40170669555664,10.663032531738281
mps-uncap,0.3,36.59820556640625,40.219783782958984,14.084100723266602
mps-uncap,0.4,56.462764739990234,50.369977951049805,20.079374313354492
