mode,load,0_densenet201-16,1_inception_v3-32,2_resnet18-8
mps-uncap,0.8,20.520925521850586,11.336326599121094,1.9614696502685547
mps-uncap,0.9,22.119522094726562,13.392448425292969,2.0008087158203125
mps-uncap,1.0,35.933494567871094,16.75868034362793,3.4263134002685547
mps-uncap,0.5,20.457744598388672,11.112213134765625,1.958608627319336
mps-uncap,0.6,20.429611206054688,11.133909225463867,1.9545555114746094
mps-uncap,0.7,20.522594451904297,11.133670806884766,1.9233226776123047
mps-uncap,0.1,21.11363410949707,11.10696792602539,2.3567676544189453
mps-uncap,0.2,20.605802536010742,11.054754257202148,2.307891845703125
mps-uncap,0.3,20.256757736206055,11.115550994873047,1.9571781158447266
mps-uncap,0.4,20.105600357055664,11.036396026611328,1.974344253540039
