mode,load,0_mobilenet_v2-2,1_resnet152-32,2_vgg11-16
mps-uncap,0.8,0.26798248291015625,8.941054344177246,4.813551902770996
mps-uncap,0.9,5.294561386108398,45.369625091552734,10.64610481262207
mps-uncap,1.0,2750.9723901748657,1176.856517791748,689.9391412734985
mps-uncap,0.5,0.04744529724121094,0.06008148193359375,0.04601478576660156
mps-uncap,0.6,0.0476837158203125,0.061511993408203125,0.04851818084716797
mps-uncap,0.7,0.04792213439941406,0.064849853515625,1.6894340515136719
mps-uncap,0.1,0.06389617919921875,0.06270408630371094,0.054836273193359375
mps-uncap,0.2,0.054836273193359375,0.06127357482910156,0.04982948303222656
mps-uncap,0.3,0.051140785217285156,0.06103515625,0.047206878662109375
mps-uncap,0.4,0.0514984130859375,0.06341934204101562,0.04363059997558594
