mode,load,0_mobilenet_v2-2,1_resnet152-32,2_vgg11-16
mps-uncap,0.8,18.948793411254883,72.90887832641602,11.33275032043457
mps-uncap,0.9,19.25039291381836,78.2318115234375,11.384248733520508
mps-uncap,1.0,19.409894943237305,74.35941696166992,11.376380920410156
mps-uncap,0.5,17.32778549194336,70.33181190490723,10.96343994140625
mps-uncap,0.6,18.04971694946289,72.1583366394043,10.891199111938477
mps-uncap,0.7,18.119096755981445,71.06471061706543,10.973453521728516
mps-uncap,0.1,16.384124755859375,38.548946380615234,9.675979614257812
mps-uncap,0.2,15.384674072265625,62.276601791381836,10.276556015014648
mps-uncap,0.3,16.162633895874023,57.46722221374512,10.35761833190918
mps-uncap,0.4,16.323328018188477,69.20099258422852,10.838747024536133
