mode,load,0_mobilenet_v2-2,1_resnet152-32,2_vgg11-16
mps-uncap,0.8,95.95727920532227,284.6343517303467,88.60349655151367
mps-uncap,0.9,156.20040893554688,581.8860530853271,125.98609924316406
mps-uncap,1.0,4968.018054962158,2152.313709259033,2244.8811531066895
mps-uncap,0.5,30.822277069091797,133.87131690979004,36.1175537109375
mps-uncap,0.6,43.48564147949219,174.1030216217041,42.134761810302734
mps-uncap,0.7,65.20342826843262,225.93331336975098,84.07831192016602
mps-uncap,0.1,16.45064353942871,38.60735893249512,17.397403717041016
mps-uncap,0.2,20.10822296142578,62.31379508972168,21.67201042175293
mps-uncap,0.3,22.994518280029297,98.83499145507812,28.420209884643555
mps-uncap,0.4,29.443979263305664,101.08828544616699,31.19182586669922
