mode,load,0_mobilenet_v2-2,1_resnet152-32,2_vgg11-16
mps-uncap,0.8,13.139867782592775,70.38552761077881,8.271574974060059
mps-uncap,0.9,13.797044754028319,74.50571060180664,8.366918563842773
mps-uncap,1.0,15.624260902404785,72.54719734191895,9.524130821228027
mps-uncap,0.5,8.502960205078125,49.49607849121094,7.311201095581055
mps-uncap,0.6,10.22529602050781,56.20286464691162,7.634830474853516
mps-uncap,0.7,12.062525749206543,64.69979286193852,7.794952392578125
mps-uncap,0.1,6.411981582641602,29.946327209472656,5.534577369689941
mps-uncap,0.2,6.802558898925781,33.796072006225586,5.681157112121582
mps-uncap,0.3,7.180118560791016,38.573551177978516,6.662559509277345
mps-uncap,0.4,7.326292991638184,43.59602928161621,7.095360755920411
