mode,load,0_mobilenet_v2-2,1_resnet152-32,2_vgg11-16
mps-uncap,0.8,16.83712482452392,72.21365928649904,10.2612853050232
mps-uncap,0.9,17.27487802505493,76.5578508377075,10.239706039428707
mps-uncap,1.0,18.30023765563965,73.71914386749268,10.692074298858643
mps-uncap,0.5,14.412848949432355,66.49920463562012,9.422121047973633
mps-uncap,0.6,15.217597484588623,68.88030290603638,9.743940830230711
mps-uncap,0.7,15.91190338134767,70.3118085861206,10.016851425170897
mps-uncap,0.1,7.832469940185549,37.7003812789917,8.836109638214108
mps-uncap,0.2,10.263843536376951,43.83307933807373,8.844804763793949
mps-uncap,0.3,9.829568862915018,44.42264556884766,9.13568496704102
mps-uncap,0.4,12.901978492736815,57.94231891632076,9.400174617767334
