mode,load,0_mobilenet_v2-2,1_resnet152-32,2_vgg11-16
mps-uncap,0.8,9.576201438903809,68.04430484771729,11.3372802734375
mps-uncap,0.9,14.860033988952637,106.65440559387207,17.985820770263672
mps-uncap,1.0,2763.0263566970825,1248.033046722412,697.8137493133545
mps-uncap,0.5,6.269097328186035,38.892507553100586,6.218910217285156
mps-uncap,0.6,6.598234176635742,43.66040229797363,7.265329360961914
mps-uncap,0.7,7.204174995422363,53.30967903137207,8.580684661865234
mps-uncap,0.1,6.043195724487305,24.998903274536133,5.532383918762207
mps-uncap,0.2,6.0272216796875,25.30384063720703,5.556225776672363
mps-uncap,0.3,6.050705909729004,29.53195571899414,5.547046661376953
mps-uncap,0.4,5.986452102661133,33.92815589904785,5.639076232910156
