mode,load,0_mobilenet_v2-2,1_resnet152-32,2_vgg11-16
mps-uncap,0.8,0.010251998901367188,0.014781951904296875,0.009298324584960938
mps-uncap,0.9,0.009775161743164062,0.014781951904296875,0.008821487426757812
mps-uncap,1.0,0.011920928955078125,0.02288818359375,0.010967254638671875
mps-uncap,0.5,0.010251998901367188,0.014066696166992188,0.01049041748046875
mps-uncap,0.6,0.01049041748046875,0.014781951904296875,0.008821487426757812
mps-uncap,0.7,0.010251998901367188,0.014543533325195312,0.0095367431640625
mps-uncap,0.1,0.011444091796875,0.021457672119140625,0.011682510375976562
mps-uncap,0.2,0.011205673217773438,0.023126602172851562,0.011682510375976562
mps-uncap,0.3,0.011682510375976562,0.014543533325195312,0.011205673217773438
mps-uncap,0.4,0.010967254638671875,0.016927719116210938,0.009059906005859375
