mode,load,0_mobilenet_v2-2,1_resnet152-32,2_vgg11-16
mps-uncap,0.8,82.81993865966797,212.9671573638916,81.05111122131348
mps-uncap,0.9,146.3470458984375,531.2409400939941,119.781494140625
mps-uncap,1.0,4953.523874282837,2126.437187194824,2236.945152282715
mps-uncap,0.5,20.969867706298828,85.00409126281738,30.26103973388672
mps-uncap,0.6,38.06018829345703,132.51948356628418,34.36470031738281
mps-uncap,0.7,56.18405342102051,178.2832145690918,76.59435272216797
mps-uncap,0.1,6.458520889282227,2.9289722442626953,10.395050048828125
mps-uncap,0.2,12.678384780883789,26.7789363861084,16.220808029174805
mps-uncap,0.3,16.564369201660156,59.665679931640625,22.841930389404297
mps-uncap,0.4,20.24054527282715,55.91225624084473,23.37956428527832
