mode,load,0_mobilenet_v2-2,1_resnet152-32,2_vgg11-16
mps-uncap,0.8,2.230405807495117,24.927377700805664,5.401849746704102
mps-uncap,0.9,2.2153854370117188,25.388479232788086,5.409717559814453
mps-uncap,1.0,2.3849010467529297,25.876522064208984,5.523681640625
mps-uncap,0.5,2.218484878540039,24.799346923828125,5.348920822143555
mps-uncap,0.6,2.1948814392089844,24.793148040771484,5.382061004638672
mps-uncap,0.7,2.2284984588623047,25.159597396850586,5.36036491394043
mps-uncap,0.1,2.2661685943603516,24.793386459350586,5.357503890991211
mps-uncap,0.2,2.2847652435302734,24.732589721679688,5.375862121582031
mps-uncap,0.3,2.3109912872314453,24.69468116760254,5.356073379516602
mps-uncap,0.4,2.268075942993164,24.828433990478516,5.360603332519531
