mode,load,0_densenet169-32,1_resnet101-8,2_vgg16-4
mps-uncap,0.8,44.75414276123047,26.746273040771484,9.894034862518312
mps-uncap,0.9,45.158047676086426,27.459049224853516,10.206758975982666
mps-uncap,1.0,47.528884410858154,26.947579383850098,10.730750560760498
mps-uncap,0.5,40.258774757385254,23.2511043548584,8.946361541748045
mps-uncap,0.6,42.15843677520751,25.204651355743408,9.034826755523683
mps-uncap,0.7,43.52243423461915,26.32634162902832,9.461538791656494
mps-uncap,0.1,26.53745174407959,18.47077369689941,6.473095417022705
mps-uncap,0.2,30.08519411087036,19.023146629333493,7.9579949378967285
mps-uncap,0.3,33.61503839492798,19.103050231933587,8.313238620758057
mps-uncap,0.4,37.073802947998026,23.03849220275879,8.720893859863285
