mode,load,0_vgg16-16,1_inception_v3-4,2_resnet18-4
mps-uncap,0.1,26.191015243530256,42.023503780364955,14.550971984863265
mps-uncap,0.2,22.76607513427734,38.57522964477535,16.579074859619126
mps-uncap,0.3,21.130924224853516,39.67915296554561,18.581774234771757
mps-uncap,0.4,26.027884483337342,46.05398416519166,21.663522720336914
mps-uncap,0.5,28.08401346206663,69.05665397644057,25.831575393676683
mps-uncap,0.6,30.848436355590835,100.99544525146487,38.38766574859619
mps-uncap,0.7,37.788877487182575,309.34743881225575,73.90068769454956
mps-uncap,0.8,38.67390394210816,10304.476261138916,119.06664371490402
mps-uncap,0.9,41.22296333312988,25773.316383361816,292.6296949386596
mps-uncap,1.0,53.797435760497955,39488.40472459793,12064.24280166626
mps-uncap,1.1,60.107655525207555,50817.99460411072,35584.08967018128
mps-uncap,1.2,67.18264579772936,61680.32974243164,45312.14674949645
mps-uncap,1.3,79.56471920013428,70511.53434753418,54414.162781238556
mps-uncap,1.4,110.15405893325806,79441.9563293457,64590.64030647279
mps-uncap,1.5,167.26710796356207,83467.92322397232,74826.14462852477
ts,0.1,43.33312511444099,38.78281116485595,10.852098464965827
ts,0.2,29.445838928222653,38.17534208297729,14.539108276367188
ts,0.3,83.61477851867673,35.260877609252944,20.585384368896513
ts,0.4,53.68618965148937,39.02886867523195,18.724904060363773
ts,0.5,86.68875694274901,53.762297630310066,29.901454448699933
ts,0.6,134.90314245224027,66.51349067687958,82.36696004867548
ts,0.7,403.0112957954407,152.2795057296753,1950.637769699096
ts,0.8,840.7297563552856,1672.766408920288,36950.39703845978
ts,0.9,9118.696219921112,14451.144218444824,50240.366706848145
ts,1.0,22766.024169921875,24115.350258350372,55483.4208726883
ts,1.1,29383.586359024048,33256.88886642456,61412.94785022736
ts,1.2,36245.92376708985,40569.668855667114,65827.3891544342
ts,1.3,45367.52698659897,47886.85125350952,71402.87489891052
ts,1.4,48492.045855522156,50666.68716430665,74233.60748291016
ts,1.5,53020.15111923218,56076.23433589936,76989.73128318787
mig,0.1,42.07121849060059,42.55805015563965,10.971965789794908
mig,0.2,53.14021825790413,37.523956298828125,13.39928150177002
mig,0.3,58.926568031311014,36.93346738815311,15.942096710205103
mig,0.4,69.38048601150514,37.11952209472658,16.46068572998046
mig,0.5,103.88187408447259,43.8697814941406,14.95864868164061
mig,0.6,106.01692199707045,52.96774864196777,13.99250030517578
mig,0.7,152.7260422706599,92.49979972839354,17.83721685409544
mig,0.8,212.58330583572385,173.32767486572263,38.80147933959964
mig,0.9,766.083025932312,1003.0220127105713,55.03750801086424
mig,1.0,2918.3571910858154,11337.263524532318,282.36151933670027
mig,1.1,19723.17315101623,22841.308419704437,12911.283874511719
mig,1.2,19501.643290519714,27455.03499507904,17776.25283241272
mig,1.3,27129.399328231808,35351.581444740295,27320.83960533142
mig,1.4,34996.53897762299,40957.86646127701,32497.118201255802
mig,1.5,40681.25121355057,46606.71508789062,39324.40773010254
