mode,load,0_vgg16-16,1_inception_v3-4,2_resnet18-4
mig,0.1,21.582365036010742,9.742021560668945,3.128528594970703
mig,0.2,21.567106246948242,9.321928024291992,2.8142929077148438
mig,0.3,21.564483642578125,9.556770324707031,2.6764869689941406
mig,0.4,21.559476852416992,9.307861328125,2.655506134033203
mig,0.5,23.01025390625,9.174585342407227,2.656221389770508
mig,0.6,21.550416946411133,9.146928787231445,2.661466598510742
mig,0.7,21.574020385742188,9.59014892578125,2.659320831298828
mig,0.8,21.561384201049805,9.531259536743164,2.672910690307617
mig,0.9,21.58951759338379,9.221553802490234,2.6819705963134766
mig,1.0,21.853923797607422,10.212898254394531,2.774953842163086
mig,1.1,23.430347442626953,9.630441665649414,2.8400421142578125
mig,1.2,23.578882217407227,9.848594665527344,2.83050537109375
mig,1.3,23.207426071166992,9.378433227539062,3.6118030548095703
mig,1.4,23.576736450195312,10.469436645507812,4.113674163818359
mig,1.5,23.535490036010742,9.662866592407227,2.9144287109375
ts,0.1,10.714292526245117,8.43191146850586,2.7379989624023438
ts,0.2,9.890317916870117,8.304595947265625,2.0067691802978516
ts,0.3,9.830474853515625,8.483648300170898,1.9605159759521484
ts,0.4,9.908676147460938,8.347749710083008,1.9266605377197266
ts,0.5,9.927034378051758,8.43954086303711,1.9190311431884766
ts,0.6,9.978532791137695,8.197546005249023,1.9075870513916016
ts,0.7,11.695623397827148,8.640766143798828,1.9345283508300781
ts,0.8,13.115882873535156,8.81814956665039,1.954793930053711
ts,0.9,27.03118324279785,11.139869689941406,4.411458969116211
ts,1.0,23.82946014404297,12.216329574584961,4.4155120849609375
ts,1.1,23.591279983520508,9.401798248291016,3.8776397705078125
ts,1.2,22.11475372314453,10.122537612915039,5.090951919555664
ts,1.3,24.724245071411133,12.934446334838867,4.118919372558594
ts,1.4,24.472713470458984,11.921882629394531,4.639863967895508
ts,1.5,24.661779403686523,12.03465461730957,4.96363639831543
mps-uncap,0.1,11.290788650512695,8.638858795166016,2.683877944946289
mps-uncap,0.2,9.894609451293945,8.829355239868164,2.048015594482422
mps-uncap,0.3,9.931325912475586,8.460044860839844,1.9817352294921875
mps-uncap,0.4,9.874343872070312,8.64100456237793,2.0570755004882812
mps-uncap,0.5,9.91368293762207,8.522748947143555,1.9404888153076172
mps-uncap,0.6,9.952306747436523,8.429288864135742,1.9741058349609375
mps-uncap,0.7,9.961843490600586,8.45646858215332,1.9567012786865234
mps-uncap,0.8,10.099411010742188,8.504629135131836,1.9350051879882812
mps-uncap,0.9,10.25533676147461,11.089801788330078,1.953125
mps-uncap,1.0,10.707616806030273,9.747982025146484,12.056827545166016
mps-uncap,1.1,10.908126831054688,9.013891220092773,2.1791458129882812
mps-uncap,1.2,10.191679000854492,23.51689338684082,10.957717895507812
mps-uncap,1.3,10.7269287109375,19.653797149658203,1.9636154174804688
mps-uncap,1.4,10.809183120727539,14.63627815246582,10.110139846801758
mps-uncap,1.5,10.534048080444336,11.41357421875,10.263919830322266
