mode,load,0_vgg16-16,1_inception_v3-4,2_resnet18-4
mig,0.1,21.71158790588379,17.376184463500977,4.825592041015625
mig,0.2,21.666765213012695,16.281843185424805,4.870414733886719
mig,0.3,21.62766456604004,10.583281517028809,4.81414794921875
mig,0.4,21.649718284606934,10.345458984375,4.073619842529297
mig,0.5,24.32882785797119,12.017011642456055,3.8208961486816406
mig,0.6,27.505159378051758,15.05422592163086,3.7386417388916016
mig,0.7,37.07408905029297,22.501111030578613,4.361987113952637
mig,0.8,48.41494560241699,40.57741165161133,5.832910537719727
mig,0.9,114.24589157104492,241.06860160827637,10.196685791015625
mig,1.0,1481.3835620880127,6162.739038467407,146.0285186767578
mig,1.1,9022.664308547974,12050.57144165039,6429.430246353149
mig,1.2,9548.041582107544,13596.04287147522,9025.654792785645
mig,1.3,13708.233118057251,18052.983045578003,13725.372791290283
mig,1.4,16356.686353683472,21000.934839248657,16265.846252441406
mig,1.5,19506.80959224701,23619.204998016357,19814.16606903076
ts,0.1,18.213748931884766,19.393205642700195,4.47845458984375
ts,0.2,13.797521591186523,14.670729637145996,4.700660705566406
ts,0.3,25.54190158843994,12.501239776611328,4.874467849731445
ts,0.4,17.853975296020508,11.26718521118164,4.480123519897461
ts,0.5,21.84605598449707,13.090848922729492,4.468083381652832
ts,0.6,26.05152130126953,16.295194625854492,7.310628890991211
ts,0.7,59.05771255493164,32.98807144165039,939.2910003662109
ts,0.8,236.1149787902832,1103.879690170288,18556.389570236206
ts,0.9,6691.83874130249,6954.891085624695,25180.822134017944
ts,1.0,12152.202129364014,11909.205555915833,27915.081024169922
ts,1.1,14124.120235443115,17080.720901489258,30915.84587097168
ts,1.2,18641.899585723877,20061.97500228882,33220.42965888977
ts,1.3,23380.014419555664,24337.09764480591,35921.82159423828
ts,1.4,24788.013219833374,25381.314754486084,37406.55755996704
ts,1.5,27213.427901268005,28444.647789001465,38849.57659244537
mps-uncap,0.1,15.471935272216797,19.420742988586426,4.619121551513672
mps-uncap,0.2,11.495351791381836,15.176773071289062,4.636526107788086
mps-uncap,0.3,10.63680648803711,12.722253799438477,4.647612571716309
mps-uncap,0.4,10.93292236328125,12.715458869934082,3.9474964141845703
mps-uncap,0.5,10.873556137084961,15.70439338684082,3.5920143127441406
mps-uncap,0.6,11.019110679626465,23.303747177124023,4.083752632141113
mps-uncap,0.7,11.138439178466797,56.97751045227051,6.4411163330078125
mps-uncap,0.8,11.361956596374512,4406.500339508057,12.937545776367188
mps-uncap,0.9,11.66987419128418,12901.851892471313,51.77903175354004
mps-uncap,1.0,11.957406997680664,20019.020795822144,6160.2911949157715
mps-uncap,1.1,15.164613723754883,25346.67205810547,18267.73190498352
mps-uncap,1.2,16.550779342651367,31357.017159461975,22857.763290405273
mps-uncap,1.3,18.812894821166992,34326.16448402405,25823.2901096344
mps-uncap,1.4,22.411465644836426,39049.36361312866,31615.77272415161
mps-uncap,1.5,27.23538875579834,41453.41646671295,36977.05578804016
