mode,load,0_vgg16-16,1_inception_v3-4,2_resnet18-4
mig,0.1,37.960052490234375,47.14012145996094,13.355731964111328
mig,0.2,51.66172981262207,39.08538818359375,15.219926834106445
mig,0.3,59.61251258850098,40.177345275878906,21.08907699584961
mig,0.4,88.37771415710449,45.16005516052246,36.513566970825195
mig,0.5,128.4482479095459,66.80846214294434,27.626514434814453
mig,0.6,141.68190956115723,80.56759834289551,23.331880569458008
mig,0.7,205.15847206115723,148.01692962646484,44.280290603637695
mig,0.8,280.79891204833984,219.04969215393066,55.40871620178223
mig,0.9,878.8619041442871,1114.9399280548096,77.62336730957031
mig,1.0,2959.4078063964844,11460.482358932495,315.1679039001465
mig,1.1,19894.379138946533,23078.845024108887,13045.0439453125
mig,1.2,19623.788833618164,27651.12853050232,17907.840728759766
mig,1.3,27528.863668441772,35676.7737865448,27586.44199371338
mig,1.4,35388.57936859131,41297.76167869568,32810.03713607788
mig,1.5,41243.03841590881,47108.26230049133,39688.26723098755
ts,0.1,35.71200370788574,41.01872444152832,12.664556503295898
ts,0.2,34.02972221374512,42.30642318725586,18.659353256225586
ts,0.3,95.41463851928711,46.00858688354492,31.827449798583984
ts,0.4,64.65792655944824,65.72628021240234,31.049013137817383
ts,0.5,115.65947532653809,82.0009708404541,70.22356986999512
ts,0.6,190.65380096435547,87.99195289611816,120.33772468566895
ts,0.7,564.835786819458,200.80280303955078,2032.7849388122559
ts,0.8,894.9825763702393,1719.459056854248,37378.3745765686
ts,0.9,9279.986381530762,14500.617980957031,50748.28624725342
ts,1.0,23063.06743621826,24265.343189239502,56012.877225875854
ts,1.1,29576.021671295166,33513.26775550842,62090.02447128296
ts,1.2,36385.72835922241,41011.64960861206,66427.75893211365
ts,1.3,45780.051946640015,48509.63759422302,72118.76344680786
ts,1.4,48891.4999961853,51110.62574386597,74941.80512428284
ts,1.5,53374.84574317932,56616.09935760498,77748.39687347412
mps-uncap,0.1,27.86111831665039,56.52666091918945,18.10002326965332
mps-uncap,0.2,16.92509651184082,36.3774299621582,30.094385147094727
mps-uncap,0.3,25.281429290771484,55.12356758117676,27.44317054748535
mps-uncap,0.4,23.88310432434082,72.32189178466797,30.764341354370117
mps-uncap,0.5,40.1768684387207,133.30626487731934,45.7155704498291
mps-uncap,0.6,41.30744934082031,131.9730281829834,72.7086067199707
mps-uncap,0.7,49.35455322265625,387.01748847961426,179.0759563446045
mps-uncap,0.8,50.185441970825195,10429.850816726685,185.47892570495605
mps-uncap,0.9,58.96425247192383,25981.43219947815,348.6335277557373
mps-uncap,1.0,102.0965576171875,39825.34742355347,12173.587083816528
mps-uncap,1.1,72.36790657043457,51256.290674209595,35886.75332069397
mps-uncap,1.2,98.12259674072266,62320.56260108948,45709.725856781006
mps-uncap,1.3,128.60751152038574,71031.3491821289,54842.477321624756
mps-uncap,1.4,152.27270126342773,80173.08473587036,65151.26824378967
mps-uncap,1.5,214.9527072906494,84036.82065010071,75380.08880615234
