mode,load,0_resnet101-2,1_resnet101-2,2_resnet101-2,3_resnet101-2
mig,0.1,20.838260650634766,22.150278091430664,23.14453125000001,23.865580558776855
mig,0.2,20.03281116485596,19.214153289794922,19.585061073303226,21.794366836547855
mig,0.3,22.71747589111328,21.47941589355469,21.437001228332516,23.49395751953125
mig,0.4,28.833317756652832,27.059555053710938,29.2435884475708,27.602338790893555
mig,0.5,45.30596733093262,39.065885543823235,43.08326244354248,33.08889865875244
mig,0.7,786.2262725830078,609.7381114959717,758.8373184204102,63.08186054229736
mig,0.8,8220.148873329164,6892.8523540496835,6539.688587188722,108.32648277282718
mig,0.9,12590.55118560791,12183.1955909729,12022.526979446411,418.13783645629894
mig,1.0,383.74099731445324,395.0482368469238,885.9518527984619,286.6966009140015
mig,0.6,19.486761093139663,21.14067077636719,21.076011657714858,40.579819679260254
