mode,load,0_resnet101-2,1_resnet101-2,2_resnet101-2,3_resnet101-2
mig,0.1,9.028434753417969,9.122371673583984,9.229898452758789,12.01176643371582
mig,0.2,9.22846794128418,9.285449981689453,9.316444396972656,12.159585952758789
mig,0.3,9.309768676757812,9.13238525390625,9.331464767456055,12.156486511230469
mig,0.4,9.308815002441406,9.283304214477539,9.45591926574707,12.193679809570312
mig,0.5,9.346485137939453,9.198904037475586,9.379863739013672,12.176990509033203
mig,0.7,9.49859619140625,9.422063827514648,9.57632064819336,12.24660873413086
mig,0.8,9.641885757446289,9.469747543334961,9.316682815551758,12.070178985595703
mig,0.9,9.601831436157227,9.726285934448242,9.702682495117188,12.02249526977539
mig,1.0,6.508588790893555,6.621599197387695,6.597280502319336,11.534929275512695
mig,0.6,6.494283676147461,6.604433059692383,6.585121154785156,11.511087417602539
