mode,load,0_resnet101-2,1_resnet101-2,2_resnet101-2,3_resnet101-2
mig,0.1,42.37651824951172,42.57988929748535,52.9179573059082,55.46307563781738
mig,0.2,46.81801795959473,55.454254150390625,41.33248329162598,42.9234504699707
mig,0.3,52.81567573547363,66.66040420532227,56.44559860229492,59.53836441040039
mig,0.4,77.94785499572754,67.97242164611816,81.13551139831543,63.321590423583984
mig,0.5,128.01480293273926,85.70075035095215,125.5793571472168,91.23396873474121
mig,0.7,982.6931953430176,876.0762214660645,897.0019817352295,136.6565227508545
mig,0.8,9411.456108093262,7659.8920822143555,7300.452947616577,245.93782424926758
mig,0.9,14206.504583358765,13653.977632522583,13664.027452468872,590.0604724884033
mig,1.0,505.0210952758789,579.988956451416,1024.134635925293,438.02666664123535
mig,0.6,63.51423263549805,53.965091705322266,57.52277374267578,92.80228614807129
