mode,load,0_mobilenet_v3_large-16,1_squeezenet1_1-32,2_vgg19-8
mps-uncap,0.8,16.947507858276367,10.548830032348633,11.201143264770508
mps-uncap,0.9,17.40884780883789,11.61336898803711,11.543989181518555
mps-uncap,1.0,17.06838607788086,11.662960052490234,12.719154357910156
mps-uncap,0.5,16.051292419433594,10.691642761230469,10.168313980102539
mps-uncap,0.6,16.27969741821289,10.74838638305664,10.716438293457031
mps-uncap,0.7,16.785383224487305,10.370969772338867,11.244535446166992
mps-uncap,0.1,11.116266250610352,9.724617004394531,10.08462905883789
mps-uncap,0.2,12.027740478515625,9.87100601196289,10.231256484985352
mps-uncap,0.3,14.577627182006836,9.941577911376953,9.922027587890625
mps-uncap,0.4,14.527082443237305,10.491609573364258,10.228633880615234
