mode,load,0_mobilenet_v3_large-16,1_squeezenet1_1-32,2_vgg19-8
mps-uncap,0.8,10.977745056152344,9.08362865447998,12.3976469039917
mps-uncap,0.9,13.35906982421875,14.34624195098877,18.06330680847168
mps-uncap,1.0,41.31484031677246,248.38805198669434,301.5592098236084
mps-uncap,0.5,8.069515228271484,4.934072494506836,7.685184478759766
mps-uncap,0.6,8.402824401855469,6.515264511108398,8.351564407348633
mps-uncap,0.7,9.254693984985352,7.5893402099609375,9.172201156616211
mps-uncap,0.1,7.543802261352539,3.6439895629882812,6.096839904785156
mps-uncap,0.2,7.719993591308594,3.6628246307373047,6.1321258544921875
mps-uncap,0.3,7.639884948730469,3.666400909423828,6.211519241333008
mps-uncap,0.4,7.891654968261719,4.077315330505371,6.886959075927734
