mode,load,0_mobilenet_v3_large-16,1_squeezenet1_1-32,2_vgg19-8
mps-uncap,0.8,52.78168678283686,54.05257940292353,68.46734285354616
mps-uncap,0.9,74.13641452789307,119.2647695541378,118.04327011108398
mps-uncap,1.0,167.42214202880888,813.8595581054688,638.8584184646604
mps-uncap,0.5,24.804229736328082,18.674349784851064,24.812173843383803
mps-uncap,0.6,24.851093292236346,22.639317512512196,35.36164760589599
mps-uncap,0.7,34.63509559631344,31.67631149291992,38.952720165252714
mps-uncap,0.1,12.691640853881854,8.41249704360962,11.799483299255371
mps-uncap,0.2,15.502843856811518,10.586643218994148,13.487849235534668
mps-uncap,0.3,16.64396762847901,12.27936744689941,16.21755599975585
mps-uncap,0.4,19.957134723663298,15.75083971023556,18.939223289489746
