mode,load,0_efficientnet_b7-8,1_efficientnet_b7-8
mig,0.1,0.012636184692382812,0.012159347534179688
mig,0.2,0.012159347534179688,0.012159347534179688
mig,0.3,0.012636184692382812,0.010967254638671875
mig,0.4,0.011920928955078125,0.01239776611328125
mig,0.5,0.012636184692382812,0.01239776611328125
mig,0.6,0.01239776611328125,0.01239776611328125
mig,0.7,0.012159347534179688,0.013113021850585938
mig,0.8,0.012159347534179688,0.012159347534179688
mig,0.9,0.013113021850585938,0.0133514404296875
mig,1.0,0.01621246337890625,0.015974044799804688
