mode,load,0_efficientnet_b7-8,1_efficientnet_b7-8
mig,0.1,24.88541603088379,30.05695343017578
mig,0.2,24.84893798828125,30.070066452026367
mig,0.3,24.885892868041992,30.126571655273438
mig,0.4,24.884700775146484,30.065536499023438
mig,0.5,24.872541427612305,30.09653091430664
mig,0.6,24.875164031982422,30.06148338317871
mig,0.7,24.875640869140625,30.07984161376953
mig,0.8,24.86443519592285,30.063152313232422
mig,0.9,24.866342544555664,30.068159103393555
mig,1.0,24.896621704101562,30.09200096130371
