mode,load,0_densenet201-16,1_densenet201-8,2_vgg11-16
mps-uncap,0.8,73.78427505493165,63.65358352661132,8.260192871093752
mps-uncap,0.9,70.56101322174072,68.65948438644409,8.561468124389648
mps-uncap,1.0,76.09386444091797,65.98336219787598,8.75720500946045
mps-uncap,0.5,54.50721979141235,47.06881523132323,7.529020309448242
mps-uncap,0.6,60.828638076782255,55.43764114379884,7.722902297973635
mps-uncap,0.7,69.82131242752067,58.879175186157205,8.000185489654541
mps-uncap,0.1,33.209431171417236,32.23625183105468,6.794948577880856
mps-uncap,0.2,33.86706352233886,31.66778802871703,7.254314422607422
mps-uncap,0.3,34.620304107666016,36.99049949645993,7.335472106933595
mps-uncap,0.4,48.060503005981474,37.826704978942864,7.502408027648926
