mode,load,0_densenet201-16,1_densenet201-8,2_vgg11-16
mps-uncap,0.8,68.30830574035645,59.23557281494141,7.248783111572266
mps-uncap,0.9,68.51112842559814,66.1008358001709,7.460832595825195
mps-uncap,1.0,74.26691055297852,64.51187133789062,7.786798477172852
mps-uncap,0.5,36.45598888397217,31.554460525512695,6.412506103515625
mps-uncap,0.6,45.628261566162124,40.702915191650405,6.658697128295898
mps-uncap,0.7,55.879926681518555,45.96543312072754,6.90007209777832
mps-uncap,0.1,30.68234920501709,29.891276359558105,5.524539947509766
mps-uncap,0.2,28.79009246826172,29.55758571624756,5.7770729064941415
mps-uncap,0.3,30.63068389892578,30.652999877929688,6.026935577392578
mps-uncap,0.4,34.22188758850098,30.411386489868168,6.27446174621582
