mode,load,0_densenet201-16,1_densenet201-8,2_vgg11-16
mps-uncap,0.8,39.45302963256836,30.510425567626953,6.158590316772461
mps-uncap,0.9,51.40352249145508,46.429991722106934,6.522417068481445
mps-uncap,1.0,71.9919204711914,61.53213977813721,6.940126419067383
mps-uncap,0.5,23.248910903930664,21.381616592407227,5.513906478881836
mps-uncap,0.6,25.689363479614258,21.569252014160156,5.540609359741211
mps-uncap,0.7,30.08294105529785,23.349761962890625,5.790472030639648
mps-uncap,0.1,28.837919235229492,28.248071670532227,5.4683685302734375
mps-uncap,0.2,21.686315536499023,22.800207138061523,5.483865737915039
mps-uncap,0.3,22.65024185180664,21.86763286590576,5.484104156494141
mps-uncap,0.4,23.863792419433594,21.856069564819336,5.493640899658203
