mode,load,0_densenet201-16,1_densenet201-8,2_vgg11-16
mps-uncap,0.8,179.233797669036,99.0877317837847,1786.5695774213034
mps-uncap,0.9,192.31652283904833,119.6591639753133,1989.1892284217954
mps-uncap,1.0,208.6059417443524,125.68294572018013,2225.365453193124
mps-uncap,0.5,108.0331958068659,65.33573986193512,1075.8767741056333
mps-uncap,0.6,139.4796107258086,76.29910627626504,1316.7769479161652
mps-uncap,0.7,153.21621663479507,86.42067372788426,1523.3404988352627
mps-uncap,0.1,19.536726227282607,12.922558448877412,212.74049016810537
mps-uncap,0.2,46.952227094387965,21.455544935605122,454.1241580669452
mps-uncap,0.3,60.86440760544699,41.31695962135143,661.5190515092942
mps-uncap,0.4,82.89062007595834,53.09201504272341,875.6672979421412
