mode,load,0_densenet201-32,1_efficientnet_b5-32,2_inception_v3-16
mps-uncap,1.0,80.37734031677246,68.91298294067383,44.26002502441406
mig,1.0,58.209896087646484,113.51203918457031,25.362730026245117
