mode,load,0_mobilenet_v2-32,1_mobilenet_v3_large-16,2_resnet18-32,3_squeezenet1_0-8
mps-uncap,1.0,0.0007152557373046875,0.012874603271484375,0.000476837158203125,0.003337860107421875
