mode,load,0_mobilenet_v2-32,1_mobilenet_v3_large-16,2_resnet18-32,3_squeezenet1_0-8
mps-uncap,1.0,2461.850057007949,1202.3062307841244,3307.7531013585613,1052.2195760755328
