mode,load,0_alexnet-8,1_resnet152-32,2_squeezenet1_0-2
mps-uncap,0.8,30.782222747802734,259.5810890197754,73.13251495361328
mps-uncap,0.9,34.41166877746582,386.36231422424316,54.56185340881348
mps-uncap,1.0,61.44428253173828,1279.3347835540771,383.6836814880371
mps-uncap,0.5,12.119293212890625,99.48921203613281,21.962404251098633
mps-uncap,0.6,13.022184371948242,148.34189414978027,23.181438446044922
mps-uncap,0.7,16.867637634277344,281.46886825561523,29.642343521118164
mps-uncap,0.1,4.683732986450195,50.30107498168945,6.963253021240234
mps-uncap,0.2,7.750988006591797,69.71168518066406,9.911060333251953
mps-uncap,0.3,7.72857666015625,99.11918640136719,13.26131820678711
mps-uncap,0.4,11.116981506347656,90.52586555480957,14.987707138061523
