mode,load,0_alexnet-8,1_resnet152-32,2_squeezenet1_0-2
mps-uncap,0.8,14.750428199768066,202.9269218444824,30.376710891723647
mps-uncap,0.9,23.29391002655029,334.00582790374784,42.25885152816767
mps-uncap,1.0,47.96649932861328,1194.1070222854607,312.9286837577819
mps-uncap,0.5,6.9202423095703045,85.21467208862303,10.550947189331056
mps-uncap,0.6,8.263587951660156,112.07984685897844,13.467555046081554
mps-uncap,0.7,10.705816745758066,176.20532512664806,17.20174789428709
mps-uncap,0.1,3.3625864982604865,50.049476623535156,5.434751510620108
mps-uncap,0.2,3.8320159912109375,50.05834579467772,6.145696640014649
mps-uncap,0.3,4.577398300170898,75.13102054595937,7.6064753532409695
mps-uncap,0.4,6.283113956451418,73.21128845214842,9.511232376098638
