mode,load,0_alexnet-8,1_resnet152-32,2_squeezenet1_0-2
mps-uncap,0.8,2545.124626993655,647.6182844103519,375.65569847180114
mps-uncap,0.9,2842.610989473211,741.1434057607088,419.2568389340678
mps-uncap,1.0,3182.531845249352,809.8319117234714,477.7942950697312
mps-uncap,0.5,1594.7773639649388,387.54861928805013,237.22066061273702
mps-uncap,0.6,1926.8078500290255,459.47747542357564,284.14272434853297
mps-uncap,0.7,2240.9636140512916,565.5260293742577,325.9901380320697
mps-uncap,0.1,314.79597389182806,95.05821072098172,46.69960977421873
mps-uncap,0.2,653.1305573480875,161.23171368056362,96.51746004043356
mps-uncap,0.3,975.2770196421484,239.3686210708996,141.81755609911937
mps-uncap,0.4,1296.3818790382597,333.31456624354576,187.05003674194717
