mode,load,0_alexnet-8,1_resnet152-32,2_squeezenet1_0-2
mps-uncap,0.8,5.055427551269531,38.52248191833496,9.971857070922852
mps-uncap,0.9,5.126953125,39.122581481933594,8.193731307983398
mps-uncap,1.0,5.1822662353515625,39.32476043701172,8.820772171020508
mps-uncap,0.5,4.786252975463867,36.20171546936035,8.335351943969727
mps-uncap,0.6,4.7740936279296875,36.49473190307617,8.322715759277344
mps-uncap,0.7,4.792928695678711,37.83583641052246,8.394718170166016
mps-uncap,0.1,4.039764404296875,28.247594833374023,6.936788558959961
mps-uncap,0.2,4.637479782104492,30.102014541625977,7.69805908203125
mps-uncap,0.3,4.534244537353516,33.0815315246582,7.578611373901367
mps-uncap,0.4,4.508256912231445,34.14630889892578,7.894277572631836
