mode,load,0_alexnet-8,1_resnet152-32,2_squeezenet1_0-2
mps-uncap,0.8,4.122629165649411,37.908966541290276,7.66444206237793
mps-uncap,0.9,4.326159954071045,37.73111343383789,7.684037685394287
mps-uncap,1.0,4.288434982299805,38.58956336975098,8.10758590698242
mps-uncap,0.5,3.7750720977783194,33.859920501708984,6.705179214477539
mps-uncap,0.6,3.853321075439453,34.44297313690186,7.040910720825195
mps-uncap,0.7,3.9832115173339853,36.43462657928467,7.2714328765869105
mps-uncap,0.1,3.1651639938354483,27.64545440673828,5.023193359374997
mps-uncap,0.2,3.4004783630371094,28.799438476562496,5.495948791503906
mps-uncap,0.3,3.476858139038086,29.96074676513672,5.870239734649661
mps-uncap,0.4,3.726484775543213,32.72015571594238,6.625051498413089
