mode,load,0_alexnet-8,1_resnet152-32,2_squeezenet1_0-2
mps-uncap,0.8,5.504751205444337,105.22968769073489,10.522222518920898
mps-uncap,0.9,9.989476203918455,169.8019504547119,14.363336563110353
mps-uncap,1.0,23.591184616088892,914.7525787353519,210.0551128387452
mps-uncap,0.5,1.6107559204101562,24.98807907104493,2.527904510498049
mps-uncap,0.6,2.0678043365478516,36.57352924346924,3.902530670166016
mps-uncap,0.7,3.398895263671875,55.18603324890137,5.694103240966798
mps-uncap,0.1,0.06008148193359375,0.07181167602539064,0.07104873657226562
mps-uncap,0.2,0.11072158813476705,0.26950836181640886,0.07047653198242185
mps-uncap,0.3,0.6239414215087891,18.045377731323278,1.1305570602416994
mps-uncap,0.4,1.0912656784057617,23.30303192138672,1.8091201782226558
