mode,load,0_alexnet-8,1_resnet152-32,2_squeezenet1_0-2
mps-uncap,0.8,2.5835037231445312,36.40403747558594,4.895019531249999
mps-uncap,0.9,2.743458747863769,36.9898796081543,4.798626899719238
mps-uncap,1.0,2.8230190277099614,38.102149963378906,5.450963973999023
mps-uncap,0.5,2.296924591064453,31.720209121704105,3.8733005523681645
mps-uncap,0.6,2.335786819458008,32.67073631286621,4.15606498718262
mps-uncap,0.7,2.457857131958008,34.22188758850098,4.51951026916504
mps-uncap,0.1,1.5986919403076174,26.488018035888672,2.944469451904297
mps-uncap,0.2,1.806449890136719,27.519989013671875,2.8656959533691406
mps-uncap,0.3,1.9690990447998047,28.42495441436768,3.029131889343263
mps-uncap,0.4,2.180886268615723,30.211925506591797,3.6852359771728507
