mode,load,0_alexnet-8,1_resnet152-32,2_squeezenet1_0-2
mps-uncap,0.8,7.682561874389651,138.30034732818604,14.361619949340819
mps-uncap,0.9,12.250638008117674,205.42159080505374,18.16966533660889
mps-uncap,1.0,25.793790817260746,948.9171028137207,214.129638671875
mps-uncap,0.5,3.7474632263183594,54.8917293548584,6.043958663940432
mps-uncap,0.6,4.232645034790039,67.41487979888916,7.442378997802735
mps-uncap,0.7,5.586504936218262,88.5159969329834,9.294176101684572
mps-uncap,0.1,1.8347024917602544,27.173042297363285,3.1158924102783203
mps-uncap,0.2,2.0215511322021484,28.565168380737305,3.392553329467772
mps-uncap,0.3,2.2983551025390625,45.275759696960456,4.322433471679688
mps-uncap,0.4,3.1132936477661133,51.11508369445801,5.17888069152832
