mode,load,0_resnet152-4,1_resnet18-32,2_squeezenet1_0-16
mps-uncap,0.8,189.08216476440427,91.15179300308222,221.88965797424316
mps-uncap,0.9,388.4552192687988,853.1318092346191,4381.370210647582
mps-uncap,1.0,905.1490044593811,8865.102605819702,3823.0850410461426
mps-uncap,0.5,45.78070640563965,24.93607997894287,20.789706707000764
mps-uncap,0.6,59.58328247070316,36.06326103210436,23.574523925781264
mps-uncap,0.7,84.73676681518548,48.18195104598999,60.63680648803711
mps-uncap,0.1,50.15548229217532,16.424531936645504,12.185628414154051
mps-uncap,0.2,44.977784156799316,15.951728820800772,12.088689804077152
mps-uncap,0.3,44.836902618408196,19.20393705368035,14.227514266967777
mps-uncap,0.4,46.04635238647461,20.36535501480102,16.58048629760741
