mode,load,0_resnet152-4,1_resnet18-32,2_squeezenet1_0-16
mps-uncap,0.8,162.02736854553206,83.54247331619253,214.88927841186546
mps-uncap,0.9,360.36413669586176,845.1886558532715,4374.938468933105
mps-uncap,1.0,874.9854946136475,8856.87255859375,3816.4380311965942
mps-uncap,0.5,28.774356842041136,18.69666576385498,14.522898197174143
mps-uncap,0.6,39.11177635192874,29.47323799133299,18.532543182373054
mps-uncap,0.7,66.38852357864378,41.38916730880737,54.384911060333266
mps-uncap,0.1,22.678656578063976,9.506764411926257,5.059437751770017
mps-uncap,0.2,23.739874362945557,8.664369583129847,7.259442806243934
mps-uncap,0.3,25.938558578491204,12.625539302825837,8.616981506347658
mps-uncap,0.4,28.310585021972646,13.40909481048583,11.061258316040028
