mode,load,0_resnet152-4,1_resnet18-32,2_squeezenet1_0-16
mps-uncap,0.8,13.378620147705078,4.585504531860352,3.1468868255615234
mps-uncap,0.9,15.404939651489258,5.044221878051758,3.4956932067871094
mps-uncap,1.0,13.469934463500977,7.13801383972168,4.247188568115234
mps-uncap,0.5,13.224363327026367,4.390716552734375,3.0803680419921875
mps-uncap,0.6,13.068199157714844,4.442453384399414,3.0939579010009766
mps-uncap,0.7,13.146638870239258,4.3735504150390625,3.0994415283203125
mps-uncap,0.1,13.717412948608398,4.722833633422852,3.4949779510498047
mps-uncap,0.2,13.132810592651367,4.5604705810546875,3.2944679260253906
mps-uncap,0.3,13.186454772949219,4.411220550537109,3.177642822265625
mps-uncap,0.4,13.162851333618164,4.3926239013671875,3.111600875854492
